! AWR Design Environment (17603) Mon Mar 18 17:37:55 2024
! Document = 'RLC Resonator TLIN'
! nPorts: 2, nXvals: 8001

# GHz S DB R 50
!Freq DBS11 AngS11 DBS21 AngS21 DBS12 AngS12 DBS22 AngS22 
6.508 -326.12594 90 0 -117.144 0 -117.144 -800 0 
6.51 -308.06694 -27.18 0 -117.18 -9.6432747e-16 -117.18 -309.79761 -30.963757 
6.512 -320.11094 90 9.6432747e-16 -117.216 9.6432747e-16 -117.216 -319.0918 152.784 
6.514 -313.82986 -14.036243 0 -117.252 9.6432747e-16 -117.252 -319.0918 -27.252 
6.516 -313.12686 153.43495 -4.8216373e-16 -117.288 -4.8216373e-16 -117.288 -313.0712 152.712 
6.518 -326.13998 90 -4.8216373e-16 -117.324 -9.6432747e-16 -117.324 -319.0918 -27.324 
6.52 -326.1428 -90 0 -117.36 0 -117.36 -800 0 
6.522 -800 0 -4.8216373e-16 -117.396 -4.8216373e-16 -117.396 -800 0 
6.524 -326.14846 90 0 -117.432 0 -117.432 -319.0918 152.568 
6.526 -314.11009 -27.468 0 -117.468 0 -117.468 -312.1021 -26.565051 
6.528 -314.11293 180 -4.8216373e-16 -117.504 -1.4464912e-15 -117.504 -319.0918 -27.504 
6.53 -314.11578 180 0 -117.54 -9.6432747e-16 -117.54 -319.0918 -27.54 
6.532 -800 0 0 -117.576 0 -117.576 -800 0 
6.534 -800 0 0 -117.612 0 -117.612 -800 0 
6.536 -313.86104 14.036243 9.6432747e-16 -117.648 1.9286549e-15 -117.648 -319.0918 152.352 
6.538 -800 0 0 -117.684 0 -117.684 -800 0 
6.54 -800 0 0 -117.72 0 -117.72 -800 0 
6.542 -314.13293 -27.756 1.9286549e-15 -117.756 0 -117.756 -315.1124 -18.434949 
6.544 -800 0 0 -117.792 -4.8216373e-16 -117.792 -319.0918 -27.792 
6.546 -320.15928 -27.828 0 -117.828 0 -117.828 -316.0815 -45 
6.548 -800 0 0 -117.864 0 -117.864 -800 0 
6.55 -310.62263 -27.9 0 -117.9 0 -117.9 -311.133 -36.869898 
6.552 -800 0 9.6432747e-16 -117.936 9.6432747e-16 -117.936 -315.1124 -18.434949 
6.554 -313.18114 -26.565051 0 -117.972 9.6432747e-16 -117.972 -800 0 
6.556 -313.88985 165.96376 0 -118.008 0 -118.008 -319.0918 151.992 
6.558 -320.17665 -28.044 9.6432747e-16 -118.044 0 -118.044 -318.1227 -26.565051 
6.56 -320.17956 -28.08 9.6432747e-16 -118.08 9.6432747e-16 -118.08 -318.1227 -26.565051 
6.562 -320.18247 -90 -4.8216373e-16 -118.116 -4.8216373e-16 -118.116 -313.0712 -28.116 
6.564 -800 0 0 -118.152 0 -118.152 -800 0 
6.566 -800 0 0 -118.188 0 -118.188 -800 0 
6.568 -316.66941 -90 -4.8216373e-16 -118.224 0 -118.224 -800 0 
6.57 -800 0 -4.8216373e-16 -118.26 -4.8216373e-16 -118.26 -800 0 
6.572 -326.21771 -90 0 -118.296 0 -118.296 -800 0 
6.574 -313.21035 153.43495 0 -118.332 0 -118.332 -313.0712 151.668 
6.576 -312.24419 143.1301 0 -118.368 0 -118.368 -313.0712 151.632 
6.578 -320.20594 -28.404 9.6432747e-16 -118.404 9.6432747e-16 -118.404 -315.1124 -18.434949 
6.58 -313.21919 -26.565051 0 -118.44 9.6432747e-16 -118.44 -800 0 
6.582 -800 0 0 -118.476 0 -118.476 -800 0 
6.584 -800 0 -4.8216373e-16 -118.512 -4.8216373e-16 -118.512 -800 0 
6.586 -308.17658 -28.548 -9.6432747e-16 -118.548 -4.8216373e-16 -118.548 -309.79761 -30.963757 
6.588 -320.22075 -90 0 -118.584 -9.6432747e-16 -118.584 -319.0918 -28.584 
6.59 -800 0 -4.8216373e-16 -118.62 -4.8216373e-16 -118.62 -800 0 
6.592 -320.22671 90 9.6432747e-16 -118.656 9.6432747e-16 -118.656 -319.0918 151.344 
6.594 -313.9458 -14.036243 0 -118.692 0 -118.692 -319.0918 -28.692 
6.596 -326.25328 90 0 -118.728 0 -118.728 -313.0712 151.272 
6.598 -800 0 0 -118.764 0 -118.764 -800 0 
6.6 -312.27987 143.1301 0 -118.8 0 -118.8 -309.54937 151.2 
6.602 -313.95779 165.96376 0 -118.836 -4.8216373e-16 -118.836 -319.0918 151.164 
6.604 -320.24468 90 0 -118.872 0 -118.872 -313.0712 151.128 
6.606 -320.24769 -28.908 9.6432747e-16 -118.908 9.6432747e-16 -118.908 -318.1227 -26.565051 
6.608 -313.26101 153.43495 0 -118.944 -9.6432747e-16 -118.944 -800 0 
6.61 -326.27433 90 9.6432747e-16 -118.98 9.6432747e-16 -118.98 -319.0918 151.02 
6.612 -320.25676 90 0 -119.016 0 -119.016 -319.0918 150.984 
6.614 -800 0 0 -119.052 0 -119.052 -800 0 
6.616 -800 0 0 -119.088 9.6432747e-16 -119.088 -319.0918 150.912 
6.618 -800 0 9.6432747e-16 -119.124 0 -119.124 -318.1227 -26.565051 
6.62 -307.65627 159.44395 0 -119.16 -1.4464912e-15 -119.16 -309.54937 150.84 
6.622 -326.29255 -90 0 -119.196 0 -119.196 -319.0918 -29.196 
6.624 -320.275 -29.232 9.6432747e-16 -119.232 9.6432747e-16 -119.232 -315.1124 -18.434949 
6.626 -320.27806 90 9.6432747e-16 -119.268 9.6432747e-16 -119.268 -319.0918 150.732 
6.628 -314.26052 0 9.6432747e-16 -119.304 1.9286549e-15 -119.304 -319.0918 150.696 
6.63 -320.28418 -29.34 9.6432747e-16 -119.34 9.6432747e-16 -119.34 -316.0815 -45 
6.632 -314.26665 180 9.6432747e-16 -119.376 -9.6432747e-16 -119.376 -319.0918 150.624 
6.634 -313.30063 153.43495 -4.8216373e-16 -119.412 -4.8216373e-16 -119.412 -313.0712 150.588 
6.636 -314.2728 -29.448 0 -119.448 0 -119.448 -312.1021 -26.565051 
6.638 -320.29649 -29.484 1.9286549e-15 -119.484 0 -119.484 -318.1227 -26.565051 
6.64 -320.29958 -90 0 -119.52 -9.6432747e-16 -119.52 -319.0918 -29.52 
6.642 -314.28207 180 0 -119.556 -1.9286549e-15 -119.556 -319.0918 -29.556 
6.644 -314.02188 165.96376 9.6432747e-16 -119.592 -4.8216373e-16 -119.592 -319.0918 150.408 
6.646 -320.30887 -90 0 -119.628 0 -119.628 -319.0918 -29.628 
6.648 -800 0 0 -119.664 0 -119.664 -800 0 
6.65 -800 0 0 -119.7 0 -119.7 -800 0 
6.652 -313.3285 153.43495 0 -119.736 -9.6432747e-16 -119.736 -319.0918 150.264 
6.654 -326.34192 -90 0 -119.772 0 -119.772 -319.0918 -29.772 
6.656 -800 0 0 -119.808 0 -119.808 -800 0 
6.658 -320.32757 -29.844 9.6432747e-16 -119.844 0 -119.844 -318.1227 -26.565051 
6.66 -316.80888 -90 -4.8216373e-16 -119.88 -4.8216373e-16 -119.88 -313.0712 -29.88 
6.662 -800 0 -4.8216373e-16 -119.916 -4.8216373e-16 -119.916 -800 0 
6.664 -800 0 0 -119.952 0 -119.952 -800 0 
6.666 -306.36073 -29.988 0 -119.988 0 -119.988 -306.98326 -29.744881 
6.668 -310.80086 -30.024 0 -120.024 0 -120.024 -311.133 -36.869898 
6.67 -314.32584 180 9.6432747e-16 -120.06 0 -120.06 -319.0918 149.94 
6.672 -313.3599 -26.565051 0 -120.096 0 -120.096 -800 0 
6.674 -314.33217 180 9.6432747e-16 -120.132 -9.6432747e-16 -120.132 -319.0918 149.868 
6.676 -307.34564 153.43495 9.6432747e-16 -120.168 -9.6432747e-16 -120.168 -309.54937 149.832 
6.678 -320.35911 -30.204 0 -120.204 0 -120.204 -315.1124 -18.434949 
6.68 -313.37259 153.43495 -9.6432747e-16 -120.24 -9.6432747e-16 -120.24 -800 0 
6.682 -311.33457 135 -9.6432747e-16 -120.276 0 -120.276 -313.0712 149.724 
6.684 -308.32746 -30.312 -1.9286549e-15 -120.312 -9.6432747e-16 -120.312 -309.79761 -30.963757 
6.686 -313.38216 -26.565051 0 -120.348 0 -120.348 -800 0 
6.688 -320.37505 90 0 -120.384 0 -120.384 -319.0918 149.616 
6.69 -317.36796 -75.42 -1.4464912e-15 -120.42 -9.6432747e-16 -120.42 -322.1021 -45 
6.692 -800 0 0 -120.456 0 -120.456 -800 0 
6.694 -800 0 0 -120.492 0 -120.492 -800 0 
6.696 -320.38789 90 0 -120.528 1.9286549e-15 -120.528 -309.54937 149.472 
6.698 -314.37051 90 0 -120.564 0 -120.564 -313.0712 149.436 
6.7 -800 0 0 -120.6 0 -120.6 -800 0 
6.702 -313.40787 -153.43495 0 -120.636 -1.9286549e-15 -120.636 -800 0 
6.704 -317.3905 14.328 0 -120.672 0 -120.672 -313.97296 -33.690068 
6.706 -314.38344 180 0 -120.708 -9.6432747e-16 -120.708 -319.0918 -30.708 
6.708 -310.86486 -30.744 0 -120.744 -9.6432747e-16 -120.744 -318.1227 -63.434949 
6.71 -313.42083 153.43495 -4.8216373e-16 -120.78 -4.8216373e-16 -120.78 -319.0918 149.22 
6.712 -313.42408 -26.565051 0 -120.816 0 -120.816 -319.0918 -30.816 
6.714 -313.42734 153.43495 9.6432747e-16 -120.852 0 -120.852 -319.0918 149.148 
6.716 -800 0 0 -120.888 0 -120.888 -800 0 
6.718 -314.40297 0 1.9286549e-15 -120.924 1.9286549e-15 -120.924 -319.0918 149.076 
6.72 -800 0 0 -120.96 0 -120.96 -800 0 
6.722 -320.43012 90 0 -120.996 0 -120.996 -319.0918 149.004 
6.724 -320.4334 90 0 -121.032 0 -121.032 -319.0918 148.968 
6.726 -800 0 0 -121.068 -9.6432747e-16 -121.068 -319.0918 -31.068 
6.728 -800 0 0 -121.104 0 -121.104 -315.1124 -18.434949 
6.73 -320.44327 -31.14 1.9286549e-15 -121.14 0 -121.14 -318.1227 -26.565051 
6.732 -320.44657 -31.176 9.6432747e-16 -121.176 0 -121.176 -318.1227 -26.565051 
6.734 -800 0 0 -121.212 0 -121.212 -800 0 
6.736 -800 0 0 -121.248 0 -121.248 -800 0 
6.738 -308.15201 -45.320243 -4.8216373e-16 -121.284 -9.6432747e-16 -121.284 -309.79761 -30.963757 
6.74 -320.45982 90 9.6432747e-16 -121.32 9.6432747e-16 -121.32 -319.0918 148.68 
6.742 -311.43224 135 -4.8216373e-16 -121.356 0 -121.356 -313.0712 148.644 
6.744 -320.46647 90 0 -121.392 0 -121.392 -319.0918 148.608 
6.746 -314.4492 0 0 -121.428 -4.8216373e-16 -121.428 -319.0918 -31.428 
6.748 -320.47314 90 0 -121.464 0 -121.464 -319.0918 148.536 
6.75 -800 0 0 -121.5 0 -121.5 -800 0 
6.752 -320.47983 -90 0 -121.536 -4.8216373e-16 -121.536 -319.0918 -31.536 
6.754 -313.49348 26.565051 9.6432747e-16 -121.572 9.6432747e-16 -121.572 -319.0918 148.428 
6.756 -320.48653 -31.608 9.6432747e-16 -121.608 9.6432747e-16 -121.608 -315.1124 -18.434949 
6.758 -800 0 0 -121.644 0 -121.644 -800 0 
6.76 -314.47266 0 0 -121.68 0 -121.68 -319.0918 -31.68 
6.762 -320.49663 90 0 -121.716 0 -121.716 -800 0 
6.764 -313.51031 153.43495 -9.6432747e-16 -121.752 -9.6432747e-16 -121.752 -800 0 
6.766 -800 0 0 -121.788 0 -121.788 -800 0 
6.768 -320.50677 90 9.6432747e-16 -121.824 9.6432747e-16 -121.824 -319.0918 148.176 
6.77 -310.96773 -31.86 0 -121.86 -9.6432747e-16 -121.86 -312.1021 -26.565051 
6.772 -320.51355 90 9.6432747e-16 -121.896 9.6432747e-16 -121.896 -319.0918 148.104 
6.774 -314.49635 -31.932 9.6432747e-16 -121.932 0 -121.932 -313.97296 -33.690068 
6.776 -800 0 0 -121.968 0 -121.968 -800 0 
6.778 -800 0 0 -122.004 0 -122.004 -800 0 
6.78 -800 0 0 -122.04 0 -122.04 -800 0 
6.782 -800 0 0 -122.076 0 -122.076 -800 0 
6.784 -313.54432 153.43495 0 -122.112 0 -122.112 -319.0918 147.888 
6.786 -313.54775 153.43495 9.6432747e-16 -122.148 -9.6432747e-16 -122.148 -319.0918 147.852 
6.788 -320.54088 -32.184 0 -122.184 0 -122.184 -315.1124 -18.434949 
6.79 -320.54432 90 0 -122.22 0 -122.22 -313.0712 147.78 
6.792 -800 0 0 -122.256 0 -122.256 -800 0 
6.794 -800 0 0 -122.292 0 -122.292 -800 0 
6.796 -800 0 0 -122.328 0 -122.328 -800 0 
6.798 -313.56841 153.43495 9.6432747e-16 -122.364 0 -122.364 -309.54937 147.636 
6.8 -800 0 0 -122.4 0 -122.4 -800 0 
6.802 -800 0 0 -122.436 0 -122.436 -800 0 
6.804 -308.26402 165.96376 -9.6432747e-16 -122.472 -9.6432747e-16 -122.472 -313.0712 147.528 
6.806 -314.55138 -32.508 0 -122.508 0 -122.508 -313.97296 -33.690068 
6.808 -320.57546 90 0 -122.544 0 -122.544 -800 0 
6.81 -320.57895 -32.58 0 -122.58 9.6432747e-16 -122.58 -315.1124 -18.434949 
6.812 -313.59274 -6.0509488 0 -122.616 9.6432747e-16 -122.616 -313.97296 -33.690068 
6.814 -308.28145 165.96376 -9.6432747e-16 -122.652 -9.6432747e-16 -122.652 -313.0712 147.348 
6.816 -314.56883 180 1.9286549e-15 -122.688 -9.6432747e-16 -122.688 -319.0918 147.312 
6.818 -320.59294 90 9.6432747e-16 -122.724 9.6432747e-16 -122.724 -319.0918 147.276 
6.82 -320.59645 90 9.6432747e-16 -122.76 0 -122.76 -319.0918 147.24 
6.822 -320.59996 90 0 -122.796 0 -122.796 -319.0918 147.204 
6.824 -313.61378 153.43495 0 -122.832 -9.6432747e-16 -122.832 -319.0918 147.168 
6.826 -800 0 0 -122.868 0 -122.868 -800 0 
6.828 -320.61053 90 0 -122.904 0 -122.904 -800 0 
6.83 -311.58317 135 0 -122.94 0 -122.94 -313.0712 147.06 
6.832 -313.62791 -26.565051 -4.8216373e-16 -122.976 0 -122.976 -313.0712 -32.976 
6.834 -311.07872 -33.012 -4.8216373e-16 -123.012 0 -123.012 -312.1021 -26.565051 
6.836 -800 0 0 -123.048 0 -123.048 -800 0 
6.838 -320.62825 -33.084 9.6432747e-16 -123.084 9.6432747e-16 -123.084 -315.1124 -18.434949 
6.84 -320.63181 90 0 -123.12 0 -123.12 -800 0 
6.842 -800 0 0 -123.156 0 -123.156 -800 0 
6.844 -800 0 0 -123.192 0 -123.192 -800 0 
6.846 -314.62191 90 0 -123.228 0 -123.228 -319.0918 146.772 
6.848 -314.62549 0 -4.8216373e-16 -123.264 0 -123.264 -319.0918 -33.264 
6.85 -320.64967 -33.3 0 -123.3 0 -123.3 -313.97296 -33.690068 
6.852 -313.66356 26.565051 9.6432747e-16 -123.336 9.6432747e-16 -123.336 -319.0918 146.664 
6.854 -314.63625 90 9.6432747e-16 -123.372 9.6432747e-16 -123.372 -319.0918 146.628 
6.856 -800 0 0 -123.408 0 -123.408 -800 0 
6.858 -320.66405 90 0 -123.444 0 -123.444 -800 0 
6.86 -314.64706 0 1.9286549e-15 -123.48 9.6432747e-16 -123.48 -319.0918 146.52 
6.862 -317.66097 11.484 0 -123.516 9.6432747e-16 -123.516 -313.97296 -33.690068 
6.864 -320.67489 -33.552 1.9286549e-15 -123.552 0 -123.552 -318.1227 -26.565051 
6.866 -314.65791 -33.588 -9.6432747e-16 -123.588 0 -123.588 -312.55967 -45 
6.868 -313.69244 153.43495 0 -123.624 -9.6432747e-16 -123.624 -319.0918 146.376 
6.87 -313.69607 153.43495 9.6432747e-16 -123.66 -9.6432747e-16 -123.66 -319.0918 146.34 
6.872 -800 0 0 -123.696 0 -123.696 -800 0 
6.874 -800 0 -4.8216373e-16 -123.732 -4.8216373e-16 -123.732 -800 0 
6.876 -320.69669 90 0 -123.768 0 -123.768 -313.0712 146.232 
6.878 -320.70034 90 9.6432747e-16 -123.804 9.6432747e-16 -123.804 -319.0918 146.196 
6.88 -320.704 -33.84 9.6432747e-16 -123.84 9.6432747e-16 -123.84 -318.1227 -26.565051 
6.882 -800 0 0 -123.876 0 -123.876 -800 0 
6.884 -313.72163 -7.3469488 -4.8216373e-16 -123.912 0 -123.912 -313.97296 -33.690068 
6.886 -313.7253 -26.565051 0 -123.948 0 -123.948 -319.0918 -33.948 
6.888 -314.69808 180 9.6432747e-16 -123.984 -9.6432747e-16 -123.984 -319.0918 146.016 
6.89 -313.73266 -153.43495 0 -124.02 -1.4464912e-15 -124.02 -319.0918 -34.02 
6.892 -314.70544 180 9.6432747e-16 -124.056 -4.8216373e-16 -124.056 -319.0918 145.944 
6.894 -311.69883 135 -9.6432747e-16 -124.092 0 -124.092 -313.0712 145.908 
6.896 -311.70253 135 -4.8216373e-16 -124.128 0 -124.128 -313.0712 145.872 
6.898 -800 0 0 -124.164 0 -124.164 -800 0 
6.9 -314.72024 -34.2 0 -124.2 0 -124.2 -313.97296 -33.690068 
6.902 -800 0 -4.8216373e-16 -124.236 -4.8216373e-16 -124.236 -800 0 
6.904 -310.74827 -52.706949 0 -124.272 -9.6432747e-16 -124.272 -322.1021 -45 
6.906 -800 0 9.6432747e-16 -124.308 1.9286549e-15 -124.308 -319.0918 145.692 
6.908 -800 0 0 -124.344 9.6432747e-16 -124.344 -319.0918 145.656 
6.91 -320.75945 -34.38 0 -124.38 0 -124.38 -315.1124 -18.434949 
6.912 -320.76318 -90 0 -124.416 0 -124.416 -319.0918 145.584 
6.914 -320.76692 -34.452 0 -124.452 0 -124.452 -318.1227 -26.565051 
6.916 -320.77067 -34.488 9.6432747e-16 -124.488 0 -124.488 -318.1227 -26.565051 
6.918 -800 0 0 -124.524 0 -124.524 -800 0 
6.92 -313.78848 -7.9949488 1.9286549e-15 -124.56 -4.8216373e-16 -124.56 -316.0815 -45 
6.922 -313.79224 153.43495 9.6432747e-16 -124.596 -1.4464912e-15 -124.596 -319.0918 145.404 
6.924 -314.76511 0 9.6432747e-16 -124.632 1.9286549e-15 -124.632 -319.0918 145.368 
6.926 -313.79978 153.43495 -9.6432747e-16 -124.668 -9.6432747e-16 -124.668 -800 0 
6.928 -320.79326 -34.704 -4.8216373e-16 -124.704 0 -124.704 -325.1124 0 
6.93 -800 0 9.6432747e-16 -124.74 9.6432747e-16 -124.74 -318.1227 -26.565051 
6.932 -320.80083 90 9.6432747e-16 -124.776 0 -124.776 -319.0918 145.224 
6.934 -307.79432 153.43495 9.6432747e-16 -124.812 -4.8216373e-16 -124.812 -309.54937 145.188 
6.936 -314.78782 -34.848 9.6432747e-16 -124.848 0 -124.848 -313.97296 -33.690068 
6.938 -313.82252 -26.565051 0 -124.884 9.6432747e-16 -124.884 -319.0918 -34.884 
6.94 -317.80573 -79.92 -9.6432747e-16 -124.92 -4.8216373e-16 -124.92 -322.1021 -45 
6.942 -800 0 0 -124.956 0 -124.956 -800 0 
6.944 -313.83396 153.43495 9.6432747e-16 -124.992 -9.6432747e-16 -124.992 -319.0918 145.008 
6.946 -800 0 0 -125.028 0 -125.028 -800 0 
6.948 -800 0 0 -125.064 0 -125.064 -800 0 
6.95 -314.81454 90 0 -125.1 0 -125.1 -313.0712 144.9 
6.952 -313.84928 -8.5709488 0 -125.136 9.6432747e-16 -125.136 -313.97296 -33.690068 
6.954 -800 0 9.6432747e-16 -125.172 9.6432747e-16 -125.172 -318.1227 -26.565051 
6.956 -313.85697 153.43495 0 -125.208 0 -125.208 -313.0712 144.792 
6.958 -311.81962 135 0 -125.244 0 -125.244 -319.0918 144.756 
6.96 -311.82348 135 0 -125.28 0 -125.28 -309.54937 144.72 
6.962 -314.83765 180 0 -125.316 0 -125.316 -313.0712 144.684 
6.964 -313.87241 -26.565051 0 -125.352 9.6432747e-16 -125.352 -800 0 
6.966 -800 0 0 -125.388 0 -125.388 -800 0 
6.968 -314.84927 90 0 -125.424 9.6432747e-16 -125.424 -313.0712 144.576 
6.97 -307.86345 153.43495 0 -125.46 -1.4464912e-15 -125.46 -319.0918 144.54 
6.972 -320.87764 90 0 -125.496 0 -125.496 -319.0918 144.504 
6.974 -313.89184 -153.43495 0 -125.532 -1.9286549e-15 -125.532 -319.0918 -35.532 
6.976 -800 0 -4.8216373e-16 -125.568 -4.8216373e-16 -125.568 -800 0 
6.978 -320.88934 90 -4.8216373e-16 -125.604 9.6432747e-16 -125.604 -313.0712 144.396 
6.98 -313.90355 -26.565051 0 -125.64 1.9286549e-15 -125.64 -319.0918 -35.64 
6.982 -800 0 0 -125.676 0 -125.676 -800 0 
6.984 -320.90109 90 0 -125.712 0 -125.712 -800 0 
6.986 -313.91531 153.43495 -4.8216373e-16 -125.748 -9.6432747e-16 -125.748 -800 0 
6.988 -314.88835 -35.784 1.9286549e-15 -125.784 9.6432747e-16 -125.784 -318.1227 -26.565051 
6.99 -320.91288 90 9.6432747e-16 -125.82 9.6432747e-16 -125.82 -319.0918 144.18 
6.992 -313.92712 153.43495 0 -125.856 -9.6432747e-16 -125.856 -319.0918 144.144 
6.994 -320.92077 -125.892 0 -125.892 9.6432747e-16 -125.892 -315.1124 -18.434949 
6.996 -313.93502 -26.565051 0 -125.928 9.6432747e-16 -125.928 -319.0918 -35.928 
6.998 -307.91838 153.43495 -4.8216373e-16 -125.964 -9.6432747e-16 -125.964 -313.0712 144.036 
7 -313.94294 -26.565051 0 -126 0 -126 -800 0 
7.002 -313.94691 153.43495 9.6432747e-16 -126.036 -9.6432747e-16 -126.036 -319.0918 143.964 
7.004 -313.95088 -26.565051 9.6432747e-16 -126.072 0 -126.072 -319.0918 -36.072 
7.006 -800 0 0 -126.108 0 -126.108 -800 0 
7.008 -313.95884 -9.5789488 9.6432747e-16 -126.144 0 -126.144 -313.97296 -33.690068 
7.01 -306.97313 143.1301 0 -126.18 0 -126.18 -309.54937 143.82 
7.012 -311.92563 135 0 -126.216 -9.6432747e-16 -126.216 -313.0712 143.784 
7.014 -320.96053 -90 0 -126.252 0 -126.252 -319.0918 -36.252 
7.016 -800 0 9.6432747e-16 -126.288 9.6432747e-16 -126.288 -800 0 
7.018 -311.93764 135 0 -126.324 -9.6432747e-16 -126.324 -319.0918 143.676 
7.02 -320.97256 -90 0 -126.36 0 -126.36 -800 0 
7.022 -314.95598 0 -4.8216373e-16 -126.396 0 -126.396 -319.0918 -36.396 
7.024 -320.9806 -90 9.6432747e-16 -126.432 0 -126.432 -319.0918 143.568 
7.026 -314.96403 180 0 -126.468 -9.6432747e-16 -126.468 -800 0 
7.028 -320.98867 -126.504 0 -126.504 0 -126.504 -318.1227 -26.565051 
7.03 -314.00301 153.43495 0 -126.54 -9.6432747e-16 -126.54 -319.0918 143.46 
7.032 -320.99676 90 0 -126.576 9.6432747e-16 -126.576 -319.0918 143.424 
7.034 -800 0 0 -126.612 0 -126.612 -800 0 
7.036 -321.00487 -36.648 9.6432747e-16 -126.648 9.6432747e-16 -126.648 -313.97296 -33.690068 
7.038 -800 0 0 -126.684 0 -126.684 -800 0 
7.04 -800 0 0 -126.72 0 -126.72 -800 0 
7.042 -321.01707 90 0 -126.756 0 -126.756 -319.0918 143.244 
7.044 -318.01085 -81.792 -9.6432747e-16 -126.792 0 -126.792 -322.1021 -45 
7.046 -314.03554 -26.565051 0 -126.828 9.6432747e-16 -126.828 -319.0918 -36.828 
7.048 -315.00873 0 9.6432747e-16 -126.864 1.9286549e-15 -126.864 -319.0918 143.136 
7.05 -321.03342 90 0 -126.9 9.6432747e-16 -126.9 -319.0918 143.1 
7.052 -318.02722 8.064 9.6432747e-16 -126.936 0 -126.936 -316.0815 -45 
7.054 -800 0 0 -126.972 0 -126.972 -800 0 
7.056 -312.01484 135 9.6432747e-16 -127.008 0 -127.008 -309.54937 142.992 
7.058 -800 0 -4.8216373e-16 -127.044 -4.8216373e-16 -127.044 -800 0 
7.06 -800 0 0 -127.08 0 -127.08 -800 0 
7.062 -321.0581 -90 9.6432747e-16 -127.116 -4.8216373e-16 -127.116 -319.0918 -37.116 
7.064 -311.06224 -55.586949 -9.6432747e-16 -127.152 0 -127.152 -311.133 -36.869898 
7.066 -800 0 0 -127.188 0 -127.188 -800 0 
7.068 -321.07052 90 0 -127.224 9.6432747e-16 -127.224 -313.0712 142.776 
7.07 -314.08497 -26.565051 0 -127.26 0 -127.26 -319.0918 -37.26 
7.072 -321.07882 -90 0 -127.296 0 -127.296 -800 0 
7.074 -312.05208 135 -4.8216373e-16 -127.332 0 -127.332 -313.0712 142.668 
7.076 -315.06654 0 9.6432747e-16 -127.368 9.6432747e-16 -127.368 -319.0918 142.632 
7.078 -321.09131 90 0 -127.404 0 -127.404 -319.0918 142.596 
7.08 -314.10579 153.43495 -4.8216373e-16 -127.44 -9.6432747e-16 -127.44 -800 0 
7.082 -315.07907 -37.476 0 -127.476 0 -127.476 -312.55967 -45 
7.084 -800 0 9.6432747e-16 -127.512 0 -127.512 -319.0918 142.488 
7.086 -800 0 0 -127.548 0 -127.548 -800 0 
7.088 -800 0 -4.8216373e-16 -127.584 -4.8216373e-16 -127.584 -800 0 
7.09 -321.11645 90 9.6432747e-16 -127.62 0 -127.62 -319.0918 142.38 
7.092 -800 0 0 -127.656 0 -127.656 -800 0 
7.094 -321.12487 -37.692 0 -127.692 0 -127.692 -325.1124 0 
7.096 -314.13939 153.43495 -9.6432747e-16 -127.728 0 -127.728 -313.0712 142.272 
7.098 -314.14362 -26.565051 0 -127.764 1.9286549e-15 -127.764 -319.0918 -37.764 
7.1 -314.14785 153.43495 0 -127.8 -9.6432747e-16 -127.8 -319.0918 142.2 
7.102 -321.14179 -90 0 -127.836 0 -127.836 -800 0 
7.104 -321.14603 90 0 -127.872 0 -127.872 -319.0918 142.128 
7.106 -308.13997 153.43495 0 -127.908 -9.6432747e-16 -127.908 -313.0712 142.092 
7.108 -314.16483 153.43495 -4.8216373e-16 -127.944 0 -127.944 -313.0712 142.056 
7.11 -800 0 0 -127.98 -9.6432747e-16 -127.98 -319.0918 -37.98 
7.112 -315.14245 90 0 -128.016 9.6432747e-16 -128.016 -313.0712 141.984 
7.114 -315.14672 0 1.9286549e-15 -128.052 1.9286549e-15 -128.052 -319.0918 141.948 
7.116 -800 0 0 -128.088 0 -128.088 -800 0 
7.118 -314.18617 -153.43495 0 -128.124 -9.6432747e-16 -128.124 -319.0918 -38.124 
7.12 -315.15956 0 0 -128.16 1.9286549e-15 -128.16 -319.0918 141.84 
7.122 -800 0 0 -128.196 0 -128.196 -800 0 
7.124 -800 0 0 -128.232 0 -128.232 -800 0 
7.126 -315.17245 90 0 -128.268 0 -128.268 -313.0712 141.732 
7.128 -800 0 0 -128.304 0 -128.304 -800 0 
7.13 -800 0 0 -128.34 0 -128.34 -800 0 
7.132 -321.20599 90 0 -128.376 0 -128.376 -319.0918 141.624 
7.134 -318.20001 6.588 -4.8216373e-16 -128.412 9.6432747e-16 -128.412 -313.97296 -33.690068 
7.136 -321.21464 90 -4.8216373e-16 -128.448 0 -128.448 -319.0918 141.552 
7.138 -315.19838 -38.484 9.6432747e-16 -128.484 0 -128.484 -316.0815 -45 
7.14 -800 0 0 -128.52 0 -128.52 -800 0 
7.142 -312.19677 135 0 -128.556 0 -128.556 -313.0712 141.444 
7.144 -315.21142 0 -4.8216373e-16 -128.592 0 -128.592 -319.0918 -38.592 
7.146 -800 0 0 -128.628 0 -128.628 -800 0 
7.148 -314.25104 153.43495 0 -128.664 -9.6432747e-16 -128.664 -319.0918 141.336 
7.15 -312.21421 135 0 -128.7 0 -128.7 -319.0918 141.3 
7.152 -314.25979 26.565051 9.6432747e-16 -128.736 9.6432747e-16 -128.736 -319.0918 141.264 
7.154 -314.26417 153.43495 0 -128.772 0 -128.772 -319.0918 141.228 
7.156 -314.26855 153.43495 -4.8216373e-16 -128.808 -9.6432747e-16 -128.808 -800 0 
